filename,filepath,total_rows,total_columns,analyzed_columns,filled_rows,incomplete_rows,empty_rows,empty_cell_percentage,data_dict_file,data_dict_status,total_variables,status
abcd_socdev_p_nbh01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_socdev_p_nbh01.txt,2301,36,25,2271,25,5,0.31,NOT FOUND,no match,0,success
abcd_yddss01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_yddss01.txt,17477,34,23,1,15657,1819,15.16,NOT FOUND,no match,0,success
abcd_lssmh01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_lssmh01.txt,27891,33,22,19459,8292,140,28.41,NOT FOUND,no match,0,success
abcd_tfnbr2dp201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfnbr2dp201.txt,16338,372,361,16136,70,132,1.03,NOT FOUND,no match,0,success
abcd_drsip701.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_drsip701.txt,19588,749,738,18680,39,869,4.44,NOT FOUND,no match,0,success
abcd_mrisdp10201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_mrisdp10201.txt,19588,615,604,15600,3988,0,0.04,NOT FOUND,no match,0,success
abcd_ygs01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ygs01.txt,11877,23,12,1,11855,21,83.49,NOT FOUND,no match,0,success
abcd_ksad501.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ksad501.txt,33516,965,954,1,33218,297,89.45,NOT FOUND,no match,0,success
abcd_socdev_p_fa01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_socdev_p_fa01.txt,2301,14,3,89,2207,5,58.77,NOT FOUND,no match,0,success
led_school_part_401.txt,/home/rif17002/honors_thesis/ABCD_files/led_school_part_401.txt,10528,747,736,1,10527,0,53.33,NOT FOUND,no match,0,success
mrisstr2bw01.txt,/home/rif17002/honors_thesis/ABCD_files/mrisstr2bw01.txt,16291,709,698,16164,127,0,0.56,NOT FOUND,no match,0,success
fes02.txt,/home/rif17002/honors_thesis/ABCD_files/fes02.txt,39767,66,55,16509,23258,0,47.92,NOT FOUND,no match,0,success
abcd_lsstbi01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_lsstbi01.txt,27891,29,18,1,27741,149,84.44,NOT FOUND,no match,0,success
abcd_saag01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_saag01.txt,16666,19,8,13767,2899,0,3.07,NOT FOUND,no match,0,success
soc_dev_fu_peer_behav01.txt,/home/rif17002/honors_thesis/ABCD_files/soc_dev_fu_peer_behav01.txt,1627,28,17,1619,0,8,0.49,NOT FOUND,no match,0,success
abcd_tr2semdp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tr2semdp101.txt,16570,986,975,16418,94,58,0.52,NOT FOUND,no match,0,success
conduct_disorder01.txt,/home/rif17002/honors_thesis/ABCD_files/conduct_disorder01.txt,33516,150,139,1,9751,23764,97.3,NOT FOUND,no match,0,success
abcd_ant01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ant01.txt,39767,27,16,1,33694,6072,57.85,NOT FOUND,no match,0,success
eating_disorders01.txt,/home/rif17002/honors_thesis/ABCD_files/eating_disorders01.txt,33516,99,88,1,9386,24129,96.44,NOT FOUND,no match,0,success
abcd_isc01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_isc01.txt,409,130,119,1,408,0,16.88,NOT FOUND,no match,0,success
abcd_tfncr1bwdp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfncr1bwdp101.txt,16852,982,971,16705,84,63,0.64,NOT FOUND,no match,0,success
drug_use_disorders_p01.txt,/home/rif17002/honors_thesis/ABCD_files/drug_use_disorders_p01.txt,9001,452,441,1,5346,3654,97.53,NOT FOUND,no match,0,success
abcd_pq01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_pq01.txt,16666,167,156,1,16665,0,2.55,NOT FOUND,no match,0,success
internat_physical_activ01.txt,/home/rif17002/honors_thesis/ABCD_files/internat_physical_activ01.txt,6252,23,12,2860,3392,0,15.85,NOT FOUND,no match,0,success
abcd_pgi01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_pgi01.txt,27891,40,29,1,27803,87,56.18,NOT FOUND,no match,0,success
abcd_tfnbr2bwdp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfnbr2bwdp101.txt,16338,982,971,16110,139,89,1.01,NOT FOUND,no match,0,success
midr2bwp202.txt,/home/rif17002/honors_thesis/ABCD_files/midr2bwp202.txt,16570,691,680,16416,101,53,0.5,NOT FOUND,no match,0,success
abcd_drsip501.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_drsip501.txt,19588,749,738,1,0,19587,99.99,NOT FOUND,no match,0,success
abcd_yle01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_yle01.txt,27891,145,134,1,27849,41,68.37,NOT FOUND,no match,0,success
ksads2daic_use_only01.txt,/home/rif17002/honors_thesis/ABCD_files/ksads2daic_use_only01.txt,6252,963,952,1,6028,223,96.31,NOT FOUND,no match,0,success
abcd_occsp01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_occsp01.txt,16666,69,58,1,16665,0,84.16,NOT FOUND,no match,0,success
abcd_lpmh01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_lpmh01.txt,27891,82,71,1,27890,0,52.61,NOT FOUND,no match,0,success
abcd_yhr01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_yhr01.txt,1406,101,90,1,1405,0,85.6,NOT FOUND,no match,0,success
abcd_macvsy01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_macvsy01.txt,16666,41,30,1,16612,53,50.25,NOT FOUND,no match,0,success
abcd_socdev_p_alabama01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_socdev_p_alabama01.txt,2301,53,42,2264,32,5,0.26,NOT FOUND,no match,0,success
abcd_gish2y01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_gish2y01.txt,16666,25,14,1,16589,76,10.83,NOT FOUND,no match,0,success
abcd_bp01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_bp01.txt,10415,24,13,1,4654,5760,60.23,NOT FOUND,no match,0,success
yacc01.txt,/home/rif17002/honors_thesis/ABCD_files/yacc01.txt,39767,19,8,1,39702,64,58.64,NOT FOUND,no match,0,success
abcd_t2wqc01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_t2wqc01.txt,18671,22,11,1,18670,0,71.41,NOT FOUND,no match,0,success
fhxp201.txt,/home/rif17002/honors_thesis/ABCD_files/fhxp201.txt,11877,450,439,1,11742,134,93.19,NOT FOUND,no match,0,success
mrisstsem01.txt,/home/rif17002/honors_thesis/ABCD_files/mrisstsem01.txt,16953,709,698,16874,79,0,0.36,NOT FOUND,no match,0,success
crpbi01.txt,/home/rif17002/honors_thesis/ABCD_files/crpbi01.txt,29353,25,14,1,29352,0,14.85,NOT FOUND,no match,0,success
abcd_tfsstabwdp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfsstabwdp101.txt,16953,927,916,16881,24,48,0.37,NOT FOUND,no match,0,success
abcd_nbacktlb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_nbacktlb01.txt,14433,34,23,1,14432,0,82.6,NOT FOUND,no match,0,success
mribrec02.txt,/home/rif17002/honors_thesis/ABCD_files/mribrec02.txt,22291,57,46,18144,1562,2585,17.74,NOT FOUND,no match,0,success
abcd_ypre101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ypre101.txt,22291,21,10,19812,7,2472,11.11,NOT FOUND,no match,0,success
abcd_ymidm01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ymidm01.txt,27891,125,114,1,24597,3293,95.1,NOT FOUND,no match,0,success
abcd_earsraw01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_earsraw01.txt,69,34,23,1,68,0,81.41,NOT FOUND,no match,0,success
abcd_sst02.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_sst02.txt,22291,107,96,1,19297,2993,20.62,NOT FOUND,no match,0,success
mriqcrp10301.txt,/home/rif17002/honors_thesis/ABCD_files/mriqcrp10301.txt,19701,924,913,1,19700,0,54.59,NOT FOUND,no match,0,success
abcd_tfncr1bwdp201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfncr1bwdp201.txt,16852,372,361,16714,40,98,0.7,NOT FOUND,no match,0,success
abcd_tbi01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tbi01.txt,18128,27,16,1,11872,6255,80.0,NOT FOUND,no match,0,success
soc_dev_fu_victimize_p01.txt,/home/rif17002/honors_thesis/ABCD_files/soc_dev_fu_victimize_p01.txt,1627,884,873,1,1626,0,85.06,NOT FOUND,no match,0,success
sports_activ_read_music01.txt,/home/rif17002/honors_thesis/ABCD_files/sports_activ_read_music01.txt,6252,19,8,3752,2489,11,11.5,NOT FOUND,no match,0,success
abcd_socdev_child_fa01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_socdev_child_fa01.txt,2301,15,4,8,2287,6,49.93,NOT FOUND,no match,0,success
midaparcp203.txt,/home/rif17002/honors_thesis/ABCD_files/midaparcp203.txt,17233,691,680,17153,34,46,0.35,NOT FOUND,no match,0,success
mrisstr1bw01.txt,/home/rif17002/honors_thesis/ABCD_files/mrisstr1bw01.txt,16948,709,698,16844,104,0,0.47,NOT FOUND,no match,0,success
abcd_midsemp102.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_midsemp102.txt,17220,323,312,17114,106,0,0.39,NOT FOUND,no match,0,success
abcd_mrisdp20201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_mrisdp20201.txt,19588,615,604,1,19587,0,25.0,NOT FOUND,no match,0,success
abcd_tfsstabwdp201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfsstabwdp201.txt,16953,131,120,16893,0,60,0.35,NOT FOUND,no match,0,success
abcd_tfabwdp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfabwdp101.txt,16864,987,976,16751,63,50,0.49,NOT FOUND,no match,0,success
breast_feeding01.txt,/home/rif17002/honors_thesis/ABCD_files/breast_feeding01.txt,6252,100,89,1,6251,0,87.83,NOT FOUND,no match,0,success
abcd_ksad01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ksad01.txt,33516,964,953,1,33059,456,64.8,NOT FOUND,no match,0,success
abcd_smrip10201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_smrip10201.txt,19588,486,475,1,19587,0,0.43,NOT FOUND,no match,0,success
abcd_fhxssp01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_fhxssp01.txt,11877,491,480,1,11702,174,71.94,NOT FOUND,no match,0,success
nbackr101.txt,/home/rif17002/honors_thesis/ABCD_files/nbackr101.txt,16852,905,894,16692,160,0,0.64,NOT FOUND,no match,0,success
abcd_socdev_child_alabam01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_socdev_child_alabam01.txt,2301,67,56,1266,1027,8,5.27,NOT FOUND,no match,0,success
abcd_pgbi01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_pgbi01.txt,33516,22,11,33431,85,0,0.22,NOT FOUND,no match,0,success
abcd_saiq02.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_saiq02.txt,11877,315,304,1,11876,0,81.03,NOT FOUND,no match,0,success
depressive_disorders01.txt,/home/rif17002/honors_thesis/ABCD_files/depressive_disorders01.txt,33516,102,91,1,20131,13384,92.87,NOT FOUND,no match,0,success
package_info.txt,/home/rif17002/honors_thesis/ABCD_files/package_info.txt,3,1,0,0,0,0,0,NOT FOUND,no match,0,success
abcd_fbdpas01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_fbdpas01.txt,167489,57,46,118063,49426,0,3.03,NOT FOUND,no match,0,success
soc_dev_fu_rep_delinq01.txt,/home/rif17002/honors_thesis/ABCD_files/soc_dev_fu_rep_delinq01.txt,1627,143,132,1,1619,7,62.5,NOT FOUND,no match,0,success
abcd_socdev_p_emr01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_socdev_p_emr01.txt,2301,47,36,2266,30,5,0.31,NOT FOUND,no match,0,success
abcd_fbwpas01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_fbwpas01.txt,57261,36,25,52553,4708,0,0.35,NOT FOUND,no match,0,success
abcd_upps01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_upps01.txt,22291,31,20,22228,12,51,0.24,NOT FOUND,no match,0,success
fhxp102.txt,/home/rif17002/honors_thesis/ABCD_files/fhxp102.txt,11877,1003,992,1,11876,0,11.67,NOT FOUND,no match,0,success
abcd_midabwdp202.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_midabwdp202.txt,17233,516,505,17165,18,50,0.35,NOT FOUND,no match,0,success
barkley_exec_func01.txt,/home/rif17002/honors_thesis/ABCD_files/barkley_exec_func01.txt,6252,27,16,1,6251,0,7.72,NOT FOUND,no match,0,success
abcd_yfb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_yfb01.txt,163,14,3,163,0,0,0.0,NOT FOUND,no match,0,success
suicidality01.txt,/home/rif17002/honors_thesis/ABCD_files/suicidality01.txt,33516,50,39,1,30069,3446,80.42,NOT FOUND,no match,0,success
abcd_gdtlb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_gdtlb01.txt,9594,34,23,1,9593,0,82.6,NOT FOUND,no match,0,success
screentime_psq_p01.txt,/home/rif17002/honors_thesis/ABCD_files/screentime_psq_p01.txt,6252,58,47,6158,94,0,1.46,NOT FOUND,no match,0,success
abcd_drsip401.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_drsip401.txt,19588,749,738,1,0,19587,99.99,NOT FOUND,no match,0,success
acspsw03.txt,/home/rif17002/honors_thesis/ABCD_files/acspsw03.txt,23102,34,23,6,23096,0,72.19,NOT FOUND,no match,0,success
abcd_ytbpai01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ytbpai01.txt,51878,21,10,1,51851,26,10.04,NOT FOUND,no match,0,success
abcd_dmdtifp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_dmdtifp101.txt,19588,978,967,18700,888,0,4.43,NOT FOUND,no match,0,success
yabcdcovid19questionnaire01.txt,/home/rif17002/honors_thesis/ABCD_files/yabcdcovid19questionnaire01.txt,6011,320,309,1,6010,0,67.71,NOT FOUND,no match,0,success
abcd_lsssa01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_lsssa01.txt,27891,158,147,1,27730,160,35.41,NOT FOUND,no match,0,success
abcd_ddtlb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ddtlb01.txt,11595,34,23,1,11594,0,82.6,NOT FOUND,no match,0,success
abcd_yest01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_yest01.txt,17477,59,48,1,15618,1858,16.1,NOT FOUND,no match,0,success
soc_dev_fu_personality_p01.txt,/home/rif17002/honors_thesis/ABCD_files/soc_dev_fu_personality_p01.txt,1627,61,50,1612,0,15,0.92,NOT FOUND,no match,0,success
abcd_dmriqc01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_dmriqc01.txt,19026,23,12,1,19025,0,71.24,NOT FOUND,no match,0,success
abcd_fbprp01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_fbprp01.txt,10415,28,17,27,10388,0,36.81,NOT FOUND,no match,0,success
lmtp201.txt,/home/rif17002/honors_thesis/ABCD_files/lmtp201.txt,22291,61,50,1,22290,0,15.87,NOT FOUND,no match,0,success
pdem02.txt,/home/rif17002/honors_thesis/ABCD_files/pdem02.txt,11877,135,124,1,11876,0,33.79,NOT FOUND,no match,0,success
pabcdcovid19questionnaire01.txt,/home/rif17002/honors_thesis/ABCD_files/pabcdcovid19questionnaire01.txt,6011,297,286,1,6010,0,31.75,NOT FOUND,no match,0,success
aurora01.txt,/home/rif17002/honors_thesis/ABCD_files/aurora01.txt,7119,36,25,1,7118,0,91.99,NOT FOUND,no match,0,success
abcd_psb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_psb01.txt,39767,15,4,1,39681,85,25.16,NOT FOUND,no match,0,success
abcd_bisbas01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_bisbas01.txt,22291,32,21,1,22238,52,4.99,NOT FOUND,no match,0,success
abcd_pnsc01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_pnsc01.txt,33516,15,4,33304,212,0,0.33,NOT FOUND,no match,0,success
abcd_peq01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_peq01.txt,16666,30,19,1,16629,36,5.47,NOT FOUND,no match,0,success
abcd_adbc01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_adbc01.txt,10415,154,143,1,0,10414,99.99,NOT FOUND,no match,0,success
abcd_tfnbr1semdp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfnbr1semdp101.txt,16852,982,971,16705,84,63,0.64,NOT FOUND,no match,0,success
abcd_tfsstr2semdp201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfsstr2semdp201.txt,16291,126,115,16180,0,111,0.68,NOT FOUND,no match,0,success
abcd_bpmt01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_bpmt01.txt,39767,35,24,1,16562,23204,68.99,NOT FOUND,no match,0,success
social_anxiety_disorder01.txt,/home/rif17002/honors_thesis/ABCD_files/social_anxiety_disorder01.txt,33516,67,56,1,20131,13384,96.1,NOT FOUND,no match,0,success
abcd_eatqp01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_eatqp01.txt,10415,74,63,10332,83,0,0.78,NOT FOUND,no match,0,success
abcd_mtpay01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_mtpay01.txt,10415,49,38,1,70,10344,99.52,NOT FOUND,no match,0,success
abcd_fmriqc01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_fmriqc01.txt,19394,22,11,1,19393,0,78.66,NOT FOUND,no match,0,success
abcd_socdev_p_fb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_socdev_p_fb01.txt,2301,47,36,1,2256,44,53.76,NOT FOUND,no match,0,success
fmriresults01.txt,/home/rif17002/honors_thesis/ABCD_files/fmriresults01.txt,183944,33,22,0,183944,0,39.18,NOT FOUND,no match,0,success
stq01.txt,/home/rif17002/honors_thesis/ABCD_files/stq01.txt,39767,55,44,1,39766,0,40.3,NOT FOUND,no match,0,success
abcd_spacss01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_spacss01.txt,11877,133,122,5443,6425,9,0.84,NOT FOUND,no match,0,success
abcd_ysua01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ysua01.txt,27891,96,85,1,27684,206,51.46,NOT FOUND,no match,0,success
depressive_disorders_p01.txt,/home/rif17002/honors_thesis/ABCD_files/depressive_disorders_p01.txt,33516,102,91,1,19978,13537,93.26,NOT FOUND,no match,0,success
homicidality_p01.txt,/home/rif17002/honors_thesis/ABCD_files/homicidality_p01.txt,33516,19,8,1,19977,13538,85.01,NOT FOUND,no match,0,success
abcd_cna01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_cna01.txt,11226,28,17,11209,17,0,0.14,NOT FOUND,no match,0,success
abcd_mrisdp30201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_mrisdp30201.txt,19588,464,453,18596,24,968,4.95,NOT FOUND,no match,0,success
abcd_tfsstr2bwdp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfsstr2bwdp101.txt,16291,932,921,16164,67,60,0.56,NOT FOUND,no match,0,success
nbackallsem01.txt,/home/rif17002/honors_thesis/ABCD_files/nbackallsem01.txt,16864,905,894,16700,164,0,0.49,NOT FOUND,no match,0,success
abcd_sscep01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_sscep01.txt,39767,86,75,5506,34261,0,32.99,NOT FOUND,no match,0,success
abcd_tfsstr1bwdp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfsstr1bwdp101.txt,16948,932,921,16844,46,58,0.47,NOT FOUND,no match,0,success
abcd_otbi01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_otbi01.txt,11877,50,39,1,11876,0,77.3,NOT FOUND,no match,0,success
guid_pseudoguid.txt,/home/rif17002/honors_thesis/ABCD_files/guid_pseudoguid.txt,2,2,0,0,0,0,0,NOT FOUND,no match,0,success
abcd_ddtidp201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ddtidp201.txt,19588,842,831,18684,33,871,4.45,NOT FOUND,no match,0,success
abcd_tr2bwdp01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tr2bwdp01.txt,16570,982,971,16418,94,58,0.52,NOT FOUND,no match,0,success
abcd_plus01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_plus01.txt,39767,136,125,1,39596,170,94.88,NOT FOUND,no match,0,success
abcd_medhxss01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_medhxss01.txt,11877,34,23,11567,306,4,0.15,NOT FOUND,no match,0,success
abcd_stq01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_stq01.txt,39767,206,195,1,39766,0,73.39,NOT FOUND,no match,0,success
abcd_siss01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_siss01.txt,10415,36,25,1,9748,666,12.96,NOT FOUND,no match,0,success
abcd_abcls01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_abcls01.txt,16666,76,65,5169,5252,6245,43.67,NOT FOUND,no match,0,success
led_school_part_201.txt,/home/rif17002/honors_thesis/ABCD_files/led_school_part_201.txt,10154,802,791,1,10153,0,53.52,NOT FOUND,no match,0,success
abcd_sitlb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_sitlb01.txt,9512,34,23,1,9511,0,82.6,NOT FOUND,no match,0,success
mrisst02.txt,/home/rif17002/honors_thesis/ABCD_files/mrisst02.txt,16953,709,698,16874,79,0,0.36,NOT FOUND,no match,0,success
abcd_lpksad01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_lpksad01.txt,27891,114,103,1,27890,0,31.09,NOT FOUND,no match,0,success
abcd_suss01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_suss01.txt,39767,75,64,1,39766,0,85.42,NOT FOUND,no match,0,success
abcd_tlfb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tlfb01.txt,39767,462,451,1,326,39440,99.97,NOT FOUND,no match,0,success
abcd_midtlb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_midtlb01.txt,17683,34,23,1,17682,0,82.6,NOT FOUND,no match,0,success
mriqcrp20301.txt,/home/rif17002/honors_thesis/ABCD_files/mriqcrp20301.txt,19701,791,780,1,19700,0,55.24,NOT FOUND,no match,0,success
nback_bwroi02.txt,/home/rif17002/honors_thesis/ABCD_files/nback_bwroi02.txt,16864,905,894,16700,164,0,0.49,NOT FOUND,no match,0,success
nbackr201.txt,/home/rif17002/honors_thesis/ABCD_files/nbackr201.txt,16338,905,894,16092,246,0,1.0,NOT FOUND,no match,0,success
abcd_drsip301.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_drsip301.txt,19588,749,738,18680,39,869,4.44,NOT FOUND,no match,0,success
alcohol_use_disorder_p01.txt,/home/rif17002/honors_thesis/ABCD_files/alcohol_use_disorder_p01.txt,33516,65,54,1,19977,13538,95.59,NOT FOUND,no match,0,success
abcd_drsip601.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_drsip601.txt,19588,749,738,1,0,19587,99.99,NOT FOUND,no match,0,success
perceived_stress_p01.txt,/home/rif17002/honors_thesis/ABCD_files/perceived_stress_p01.txt,6252,22,11,6151,101,0,1.47,NOT FOUND,no match,0,success
abcd_monet01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_monet01.txt,22291,28,17,1,20458,1832,13.73,NOT FOUND,no match,0,success
abcd_cbcls01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_cbcls01.txt,39767,92,81,1,37293,2473,30.52,NOT FOUND,no match,0,success
abcd_fbpry01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_fbpry01.txt,10415,17,6,8177,4,2234,21.47,NOT FOUND,no match,0,success
abcd_ple01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ple01.txt,27891,141,130,1,27890,0,72.82,NOT FOUND,no match,0,success
abcd_socdev_child_emr01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_socdev_child_emr01.txt,2301,47,36,2271,23,7,0.33,NOT FOUND,no match,0,success
abcd_yff01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_yff01.txt,151,24,13,116,35,0,1.78,NOT FOUND,no match,0,success
abcd_tfsstasemdp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfsstasemdp101.txt,16953,932,921,16881,24,48,0.37,NOT FOUND,no match,0,success
agoraphobia_p01.txt,/home/rif17002/honors_thesis/ABCD_files/agoraphobia_p01.txt,33516,51,40,1,13699,19816,87.29,NOT FOUND,no match,0,success
abcd_midasemdp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_midasemdp101.txt,17233,961,950,17153,31,49,0.36,NOT FOUND,no match,0,success
abcd_screen02.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_screen02.txt,10415,41,30,1,10414,0,43.5,NOT FOUND,no match,0,success
abcd_ysuip01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ysuip01.txt,27891,377,366,1,27890,0,59.69,NOT FOUND,no match,0,success
abcd_tnbasemdp201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tnbasemdp201.txt,16864,372,361,16769,25,70,0.49,NOT FOUND,no match,0,success
pmq01.txt,/home/rif17002/honors_thesis/ABCD_files/pmq01.txt,39767,17,6,1,39766,0,16.78,NOT FOUND,no match,0,success
specific_phobia_p01.txt,/home/rif17002/honors_thesis/ABCD_files/specific_phobia_p01.txt,33516,59,48,1,19873,13642,76.36,NOT FOUND,no match,0,success
abcd_tb_tlb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tb_tlb01.txt,22291,34,23,1,22290,0,82.6,NOT FOUND,no match,0,success
abcd_ybd01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ybd01.txt,10415,70,59,1,3187,7227,93.14,NOT FOUND,no match,0,success
abcd_tfsstasemdp201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfsstasemdp201.txt,16953,126,115,16893,0,60,0.35,NOT FOUND,no match,0,success
cct01.txt,/home/rif17002/honors_thesis/ABCD_files/cct01.txt,11877,12,1,11877,0,0,0.0,NOT FOUND,no match,0,success
psychosis_p01.txt,/home/rif17002/honors_thesis/ABCD_files/psychosis_p01.txt,33516,94,83,1,29858,3657,94.24,NOT FOUND,no match,0,success
pps01.txt,/home/rif17002/honors_thesis/ABCD_files/pps01.txt,39767,74,63,1,39708,58,62.19,NOT FOUND,no match,0,success
abcd_ssbpmtf01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ssbpmtf01.txt,39767,39,28,14464,25303,0,25.91,NOT FOUND,no match,0,success
abcd_tfsstr1semdp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfsstr1semdp101.txt,16948,932,921,16844,46,58,0.47,NOT FOUND,no match,0,success
abcd_esttlb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_esttlb01.txt,11580,34,23,1,11579,0,82.6,NOT FOUND,no match,0,success
abcd_tfnbr2dp101.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfnbr2dp101.txt,16338,982,971,16110,139,89,1.01,NOT FOUND,no match,0,success
soc_dev_fu_diff_emo_reg01.txt,/home/rif17002/honors_thesis/ABCD_files/soc_dev_fu_diff_emo_reg01.txt,1627,47,36,1619,0,8,0.49,NOT FOUND,no match,0,success
